31	['common', 'behaviour', 'differ', 'idea', 'cat', 'seem', 'like', 'shoe', 'particular', 'stash', 'locat', 'small', 'space', 'seem', 'hidden', 'cat', 'like', 'want', 'hunt', 'thing', 'hide', 'later', 'shoe', 'seem', 'like', 'good', 'sneaki', 'way', 'hide', 'away', 'peopl', 'hous', 'anim', 'small', 'hard', 'see', 'easi', 'overlook', 'bring', 'present', 'cat', 'tend', 'hunt', 'bring', 'kill', 'whoever', 'care', 'cat', 'peopl', 'etc', 'sinc', 'shoe', 'retain', 'lot', 'person', 'scent', 'especi', 'one', 'wear', 'often', 'cat', 'associ', 'thu', 'put', 'toy', 'find', 'gift', 'proof', 'hunt', 'prowess']
32	['use', 'squirt', 'bottl', 'techniqu', 'littl', 'squirt', 'water', 'hurt', 'discourag', 'behaviour', 'howev', 'mayb', 'cat', 'especi', 'intract', 'usual', 'short', 'term', 'dissuas', 'experi', 'make', 'sure', 'see', 'squirt', 'may', 'affect', 'reaction']
33	['child', 'alway', 'pick', 'snail', 'shell', 'matter', 'small', 'snail', 'burgundi', 'snail', 'hous', 'sturdi', 'enough', 'wont', 'crush', 'pick', 'appli', 'enough', 'pressur', 'safe', 'grab', 'use', 'mani', 'finger', 'pressur', 'distribut', 'evenli', 'snail', 'foot', 'well', 'protect', 'mucu', 'also', 'secret', 'mucu', 'foot', 'aid', 'locomot', 'reduc', 'friction', 'help', 'reduc', 'risk', 'mechan', 'injuri', 'sharp', 'object', 'mean', 'crawl', 'sharp', 'edg', 'like', 'straight', 'razor', 'injur', 'long', 'care', 'rip', 'snail', 'away', 'surfac', 'safe', 'lift', 'slowli', 'soon', 'gentli', 'pull', 'let', 'go', 'whatev', 'foot', 'attach', 'light', 'light', 'small', 'twig', 'lift', 'anoth', 'way', 'touch', 'snail', 'antenna', 'usual', 'make', 'snail', 'retract', 'shell', 'make', 'pick', 'even', 'easi', 'cours', 'care', 'hurt', 'snail']
34	['human', 'societi', 'unit', 'state', 'suggest', 'prepar', 'pet', 'sound', 'littl', 'silli', 'work', 'one', 'import', 'thing', 'get', 'pet', 'use', 'new', 'nois', 'sound', 'babi', 'make', 'lot', 'pet', 'find', 'babi', 'cri', 'like', 'upset', 'play', 'cri', 'sound', 'like', 'acclim', 'pet', 'exampl', 'actual', 'introduct', 'babi', 'pet', 'suggest', 'first', 'give', 'anim', 'someth', 'babi', 'smell', 'blanket', 'etc', 'get', 'alarm', 'new', 'smell', 'hous', 'possibl', 'also', 'suggest', 'tri', 'keep', 'pet', 'routin', 'much', 'possibl', 'greet', 'pet', 'first', 'without', 'babi', 'arriv', 'home', 'new', 'child', 'basic', 'want', 'pet', 'interact', 'posit', 'babi', 'want', 'reward', 'encourag', 'posit', 'interact', 'first', 'might', 'want', 'limit', 'time', 'pet', 'babi', 'spend', 'activ', 'togeth', 'bring', 'babi', 'sit', 'pet', 'etc', 'hold', 'babi', 'cours', 'small', 'burst', 'extend', 'time', 'pet', 'get', 'use', 'babi']
35	['would', 'say', 'start', 'familiar', 'dog', 'babi', 'scent', 'bring', 'item', 'contain', 'babi', 'scent', 'burp', 'rag', 'bring', 'babi', 'around', 'dog', 'dog', 'sniff', 'distanc', 'first', 'prefer', 'commun', 'dog', 'item', 'give', 'permiss', 'dog', 'sniff', 'help', 'start', 'process', 'creat', 'respect', 'babi', 'care', 'also', 'dog', 'know', 'attack', 'child', 'particularli', 'reason', 'nois', 'might', 'excit', 'might', 'overli', 'rough', 'play', 'around', 'etc', 'mani', 'articl', 'around', 'web', 'suggest', 'leav', 'dog', 'toddler', 'pay', 'attent', 'behav', 'around', 'babi', 'seek', 'attent', 'dog', 'get', 'restless', 'lead', 'accid', 'gener', 'tip', 'pay', 'attent', 'dog', 'around', 'toddler', 'make', 'sure', 'control', 'environ', 'observ', 'becom', 'awar', 'dog', 'seek', 'attent', 'know', 'dog', 'sensit', 'research', 'breed', 'mix', 'startl', 'fast', 'motion', 'nois', 'etc', 'allow', 'dog', 'becom', 'familiar', 'babi', 'equip']
36	['tricki', 'problem', 'simpl', 'fact', 'dog', 'get', 'reward', 'everi', 'time', 'bark', 'passerbi', 'dog', 'head', 'simpl', 'person', 'approach', 'dog', 'bark', 'person', 'leav', 'yay', 'power', 'bark', 'depend', 'size', 'garden', 'none', 'tildalwav', 'suggest', 'option', 'might', 'temporarili', 'keep', 'dog', 'hous', 'home', 'room', 'allow', 'bark', 'passersbi', 'window', 'long', 'term', 'approach', 'use', 'desensitis', 'counter', 'condit', 'slowli', 'get', 'dog', 'use', 'stranger', 'come', 'near', 'fenc', 'start', 'associ', 'stranger', 'good', 'thing', 'happen', 'tm', 'recruit', 'stranger', 'dog', 'ask', 'approach', 'fenc', 'distanc', 'dog', 'comfort', 'reward', 'dog', 'notic', 'stranger', 'bark', 'slowli', 'move', 'dog', 'stranger', 'closer', 'togeth', 'keep', 'reward', 'good', 'behaviour', 'tri', 'set', 'dog', 'success', 'much', 'possibl', 'less', 'often', 'get', 'dog', 'threshold', 'wrong', 'quicker', 'learn', 'also', 'import', 'stranger', 'move', 'away', 'dog', 'start', 'bark', 'reinforc', 'unwant', 'behaviour', 'ask', 'person', 'stay', 'still', 'move', 'dog', 'away', 'fenc', 'exercis', 'plenti', 'patienc', 'might', 'take']
37	['may', 'find', 'engin', 'nois', 'distract', 'irrit', 'say', 'human', 'reaction', 'vocal', 'displeasur', 'result', 'honest', 'think', 'heard', 'may', 'worth', 'hear', 'ear', 'check', 'safe']
38	['addit', 'john', 'cavan', 'answer', 'rule', 'medic', 'problem', 'dog', 'like', 'howl', 'plane', 'make', 'go', 'away', 'work', 'plane', 'pa', 'hous', 'frequent', 'enough', 'want', 'desensitis', 'dog', 'nois', 'tri', 'search', 'airplan', 'nois', 'youtub', 'play', 'volum', 'dog', 'comfort', 'reward', 'lot', 'treat', 'prais', 'increas', 'volum', 'small', 'step', 'undo', 'lot', 'work', 'misjudg', 'dog', 'limit', 'start', 'howl', 'lot', 'patienc', 'like', 'take', 'dog', 'get', 'use', 'nois', 'associ', 'good', 'thing', 'happen', 'tm']
39	['accord', 'variou', 'pet', 'behaviourist', 'dog', 'circadian', 'rhythm', 'gener', 'set', 'around', 'amount', 'daylight', 'rather', 'time', 'lack', 'abil', 'differenti', 'say', '6', 'pm', '7', 'pm', 'way', 'human', 'mitig', 'artifici', 'light', 'cycl', 'turn', 'light', 'etc', 'home', 'pet', 'might', 'notic', 'chang', 'like', 'take', 'bit', 'adjust', 'gener', 'adjust', 'differ', 'daylight', 'time', 'etc', 'come', 'daylight', 'save', 'time', 'like', 'choos', 'slowli', 'adjust', 'pet', 'schedul', 'gener', 'pet', 'okay', 'time', 'chang', 'like', 'human', 'pet', 'need', 'time', 'adjust', 'gener', 'figur']
40	['find', 'rabbit', 'love', 'eat', 'timothi', 'hay', 'banana', 'slightli', 'peel', 'grape', 'mostli', 'stuff', 'sweet', 'hate', 'veggi', 'tri', 'kind', 'green', 'avail', 'groceri', 'store', 'timothi', 'hay', 'rabbit', 'eat', 'anyth', 'green', 'even', 'prefer', 'brand', 'complet', 'list', 'do', 't', 'find', 'term', 'food']
41	['use', 'magnet', 'fish', 'tank', 'clean', 'one', 'exampl', 'consist', 'two', 'piec', 'use', 'magnet', 'attach', 'glass', 'one', 'piec', 'often', 'shape', 'like', 'grip', 'piec', 'surfac', 'use', 'clean', 'alga', 'care', 'clean', 'surfac', 'free', 'sand', 'dirt', 'otherwis', 'might', 'scratch', 'glass', 'float', 'version', 'avail', 'drop', 'bottom', 'aquarium', 'piec', 'lose', 'contact', 'reduc', 'risk', 'get', 'sand', 'onto', 'surfac', 'make', 'easi', 'retriev', 'piec', 'water']
42	['gener', 'speak', 'familiar', 'water', 'sourc', 'safe', 'let', 'dog', 'drink', 'leptospira', 'genu', 'bacteria', 'excret', 'urin', 'infect', 'anim', 'surviv', 'mani', 'month', 'water', 'way', 'vet', 'recommend', 'addit', 'normal', 'annual', 'shot', 'also', 'inocul', 'leptospirosi', 'beyond', 'addit', 'inocul', 'vet', 'show', 'seriou', 'concern', 'though', 'howev', 'alway', 'advis', 'consult', 'vet', 'may', 'pathogen', 'common', 'waterway', 'live']
43	['secur', 'box', '4', 'side', 'feel', 'safe', 'protect', 'sinc', 'close', 'also', 'give', 'element', 'surpris', 'anyth', 'happen', 'easili', 'escap', 'attack', 'etc', 'src', 'like', 'secur', 'enclos', 'space', 'box', 'resembl', 'cave', 'may', 'make', 'cat', 'feel', 'secur', 'know', 'protect', 'theoret', 'attack', 'behind', 'box', 'fun', 'lot', 'cat', 'seem', 'especi', 'play', 'around', 'box', 'cat', 'enjoy', 'jump', 'box', 'pounc', 'stalk', 'climb', 'atop', 'box', 'cat', 'littl', 'predat', 'box', 'great', 'spot', 'pounc', 'prey', 'even', 'prey', 'catnip', 'mous', 'toy', 'box', 'cozi', 'tri', 'put', 'soft', 'blanket', 'bottom', 'cat', 'favorit', 'box', 'side', 'help', 'retain', 'cat', 'bodi', 'heat', 'make', 'comfi', 'nest', 'src']
44	['tri', 'break', 'problem', 'set', 'small', 'easi', 'step', 'work', 'one', 'separ', 'exampl', 'tri', 'get', 'dog', 'overcom', 'fear', 'nois', 'tv', 'start', 'tv', 'set', 'low', 'volum', 'play', 'movi', 'hang', 'dog', 'feed', 'yummi', 'treat', 'repeatedli', 'make', 'sure', 'start', 'low', 'volum', 'level', 'high', 'frequenc', 'reward', 'point', 'tri', 'get', 'dog', 'focu', 'food', 'nois', 'fine', 'give', 'lot', 'treat', 'use', 'someth', 'cheap', 'break', 'small', 'pea', 'size', 'bit', 'one', 'good', 'option', 'string', 'chees', 'cut', 'small', 'piec', 'slowli', 'decreas', 'rate', 'reward', 'get', 'point', 'give', 'treat', 'everi', '10', 'second', '30', '60', 'increas', 'volum', 'bit', 'go', 'back', 'fast', 'reward', 'continu', 'ok', 'normal', 'tv', 'volum', 'point', 'start', 'show', 'sign', 'stress', 'fear', 'cower', 'lip', 'lick', 'etc', 'go', 'back', 'step', 'reduc', 'volum', 'give', 'reward', 'walk', 'outsid', 'break', 'problem', 'small', 'step', 'get', 'leash', 'get', 'door', 'stand', 'close', 'hous', 'watch', 'car', 'drive', 'stand', 'sidewalk', 'walk', 'sidewalk', 'reward', 'heavili', 'small', 'step', 'first', 'tri', 'build', 'connect', 'dog', 'mind', 'strang', 'possibl', 'scari', 'nois', 'good', 'thing', 'name', 'treat']
45	['type', 'fish', 'feed', 'alga', 'pretti', 'cool', 'look', 'find', 'list', 'alga', 'eater', 'great', 'list', 'let', 'know', 'whether', 'exist', 'fish', 'find', 'tasti', 'exampl', 'otocinclu', 'sp', 'american', 'flagfish', 'neritina', 'sp', 'zebra', 'snail', 'whiptail', 'catfish']
46	['ultim', 'posit', 'prais', 'reward', 'repetit', 'key', 'take', 'meal', 'tri', 'direct', 'dog', 'particular', 'area', 'would', 'like', 'reliev', 'stay', 'tri', 'encourag', 'remain', 'area', 'go', 'provid', 'posit', 'prais', 'reward', 'food', 'reward', 'obvious', 'work', 'best', 'keep', 'repeat', 'pick', 'idea', 'howev', 'like', 'paper', 'train', 'apart', 'dog', 'regular', 'hous', 'break', 'accid', 'happen', 'import', 'punish', 'go', 'want', 'go', 'especi', 'earli', 'train', 'confus', 'possibl', 'associ', 'punish', 'go', 'bathroom', 'complic', 'matter', 'significantli']
47	['feral', 'cat', 'domest', 'somewhat', 'depend', 'feral', 'first', 'place', 'cat', 'bear', 'wild', 'like', 'stay', 'mostli', 'way', 'even', 'comfort', 'cat', 'one', 'human', 'cat', 'feral', 'kick', 'abandon', 'amen', 'human', 'contact', 'bring', 'back', 'comfort', 'human', 'result', 'law', 'do', 'success', 'half', 'dozen', 'rescu', 'current', 'cat', 'offspr', 'one', 'success', 'requir', 'lot', 'patienc', 'willing', 'sit', 'still', 'similar', 'thing', 'persian', 'badli', 'abus', 'deathli', 'afraid', 'men', 'eventu', 'big', 'suck', 'cat', 'could', 'meet', 'term', 'mom', 'cat', 'may', 'never', 'entir', 'get', 'comfort', 'peopl', 'cat', 'keen', 'pet', 'either', 'puppi', 'repres', 'disrupt', 'routin', 'well', 'cat', 'realli', 'hate', 'may', 'real', 'reaction', 'rather', 'specif', 'puppi', 'mind', 'nutti', 'dog', 'dignifi', 'cat', 'space', 'may', 'suffici', 'offenc', 'anyway']
48	['oddli', 'enough', 'could', 'color', 'fur', 'studi', 'show', 'darker', 'color', 'cat', 'like', 'induc', 'allerg', 'reaction', 'reason', 'unclear', 'research', 'long', 'island', 'colleg', 'hospit', 'new', 'york', 'specul', 'darker', 'cat', 'may', 'produc', 'allergen', 'call', 'fel', '1', 'skin', 'saliva', 'lighter', 'color', 'felin', 'studi', '321', 'patient', 'find', 'own', 'dark', 'color', 'cat', 'four', 'time', 'like', 'light', 'color', 'cat', 'felin', 'friend', 'suffer', 'moder', 'sever', 'allergi', 'symptom', 'accord', 'report', 'publish', 'annal', 'allergi', 'asthma', 'immunolog', 'often', 'case', 'scienc', 'anoth', 'studi', 'reportedli', 'find', 'exact', 'opposit', 'result', 'studi', 'titl', 'fel', '1', 'level', 'domest', 'live', 'room', 'relat', 'cat', 'color', 'hair', 'length', 'find', 'detail', 'actual', 'studi', 'possibl', 'due', 'current', 'govern', 'shutdown', 'possibl', 'previou', 'studi', 'may', 'simpli', 'small', 'insuffici', 'random', 'cohort', '321', 'patient', 'accord', 'yet', 'anoth', 'studi', 'also', 'possibl', 'male', 'cat', 'may', 'produc', 'fel', '1', 'femal', 'cat', 'intact', 'male', 'may', 'produc', 'neuter', 'male', 'case', 'fel', '1', 'level', 'seem', 'like', 'culprit', 'sinc', 'hormon', 'secret', 'saliva', 'sebac', 'gland', 'abundantli', 'produc', 'groom', 'mitig', 'friend', 'exposur', 'tri', 'keep', 'away', 'area', 'cat', 'like', 'groom']
49	['among', 'thing', 'harm', 'cat', 'american', 'human', 'associ', 'state', 'follow', 'cat', 'tend', 'attract', 'unusu', 'flavor', 'keep', 'away', 'calamin', 'lotion', 'diaper', 'rash', 'ointment', 'sunblock', 'analges', 'ointment', 'product', 'contain', 'acid', 'relat', 'aspirin', 'prove', 'toxic', 'ingest', 'aspca', 'anim', 'poison', 'control', 'center', 'also', 'say', 'would', 'expect', 'see', 'problem', 'result', 'cat', 'come', 'contact', 'hand', 'appli', 'non', 'medic', 'lotion', 'happen', 'ingest', 'small', 'amount', 'lotion', 'could', 'potenti', 'bite', 'lax', 'effect', 'may', 'caus', 'stomach', 'upset', 'howev', 'would', 'anticip', 'system', 'life', 'threaten', 'problem', 'gener', 'non', 'medic', 'lotion', 'safe', 'someth', 'cat', 'like', 'get', 'lot', 'lick', 'skin', 'appli', 'soak', 'skin', 'cat', 'okay', 'howev', 'cat', 'suddenli', 'appear', 'ill', 'lick', 'lotion', 'take', 'proper', 'step', 'ensur', 'safeti', 'health', 'alway', 'top', 'prioriti', 'cours']
50	['cat', 'similar', 'thing', 'except', 'curl', 'instead', 'flat', 'back', 'accord', 'vet', 'sort', 'thing', 'tail', 'rest', 'back', 'genet', 'mutat', 'cat', 'pain', 'caus', 'harm', 'differ', 'tail', 'rest', 'bodi', 'cat', 'pull', 'tail', 'particular', 'way', 'bodi', 'structur', 'prevent', 'cat', 'mine', 'mani', 'other', 'bear', 'mutat', 'allow']
51	['cat', 'still', 'closer', 'kitten', 'true', 'adult', 'want', 'hunt', 'pounc', 'practic', 'string', 'make', 'conveni', 'easi', 'grasp', 'jaw', 'target', 'toy', 'probabl', 'help', 'demonstr', 'wors', 'yet', 'hunt', 'pounc', 'activ', 'move', 'lace', 'even', 'challeng', 'cat', 'look', 'fun', 'practic', 'experi', 'cat', 'suggest', 'establish', 'idea', 'habit', 'go', 'hard', 'break', 'probabl', 'ultim', 'outgrow', 'get', 'interest', 'someon', 'els', 'hunt']
52	['find', 'stray', 'puppi', 'month', 'back', 'gate', 'home', 'cover', 'flea', 'cut', 'keep', 'bite', 'would', 'also', 'wimper', 'pain', 'could', 'see', 'flea', 'fur', 'huge', 'first', 'get', 'small', 'empti', 'aerosol', 'bottl', 'spray', 'nozzl', 'buy', 'small', 'bag', 'flea', 'powder', 'gener', 'stuff', 'get', 'store', 'noth', 'special', 'mix', 'luke', 'warm', 'water', 'spray', 'fulli', 'dous', 'half', 'hour', 'later', 'fast', 'asleep', 'woke', 'notic', 'scratch', 'much', 'gnaw', 'ankl', 'rear', 'end', 'much', 'next', 'day', 'get', 'flea', 'shampoo', 'soap', 'care', 'avoid', 'eye', 'mouth', 'hold', 'bath', 'warm', 'water', 'minut', 'rins', 'dri', 'towel', 'note', 'import', 'shampoo', 'head', 'thoroughli', 'especi', 'around', 'eye', 'ear', 'flea', 'tend', 'migrat', 'area', 'expos', 'water', 'pain', 'anim', 'treat', 'see', 'scratch', 'ordinari', 'within', 'month', 'fur', 'smooth', 'healthi', 'coat', 'also', 'san', 'wound', 'previous', 'also', 'tend', 'dust', 'around', 'kennel', 'everi', 'gener', 'flea', 'powder', 'make', 'sure', 'swept', 'keep', 'clean', 'shampoo', 'spray', 'larg', 'friski', 'anim', 'might', 'easi', 'never', 'tri', 'pet', 'say', 'without', 'doubt', 'work', 'also', 'never', 'bring', 'hous', 'prior', 'treatment', 'specif', 'advic', 'except', 'perhap', 'dust', 'corner', 'gap', 'hous', 'disinfect', 'area', 'anim', 'frequent', 'perhap', 'also', 'vacuum']
53	['think', 'miss', 'dog', 'pack', 'anim', 'part', 'pack', 'leav', 'effect', 'separ', 'pack', 'distress', 'one', 'way', 'address', 'add', 'pack', 'anoth', 'dog', 'anoth', 'anim', 'surprisingli', 'even', 'cat', 'may', 'give', 'sens', 'alon', 'enough', 'stop', 'think', 'without', 'pack', 'substitut', 'go', 'huge', 'amount', 'luck', 'work']
54	['consid', 'add', 'natur', 'ph', 'reduc', 'element', 'ad', 'drift', 'wood', 'indian', 'almond', 'oak', 'leav', 'slowli', 'leach', 'tannin', 'turn', 'reduc', 'ph', 'plant', 'tank', 'start', 'inject', 'co2', 'also', 'low', 'ph', 'anoth', 'option', 'filter', 'water', 'peat', 'moss', 'commerci', 'avail', 'peat', 'granul']
55	['keep', 'kind', 'tetra', 'cardin', 'tetra', 'rummi', 'nose', 'tetra', 'balloon', 'red', 'eye', 'tetra', 'penguin', 'tetra', 'neon', 'black', 'neon', 'without', 'problem', 'apart', 'tetra', 'speci', 'keep', 'harlequin', 'rasbora', 'nerit', 'snail', 'amano', 'shrimp', 'well']
56	['determin', 'capac', 'aquarium', 'common', 'look', 'total', 'fish', 'length', 'rather', 'number', 'fish', 'idea', 'big', 'fish', 'need', 'room', 'rule', 'thumb', 'alway', 'use', 'freshwat', 'tropic', 'fish', '1', 'inch', 'fish', 'length', 'per', 'gallon', 'water', '25', 'mm', 'fish', 'length', 'per', '4', 'liter', 'howev', 'vari', 'greatli', 'base', 'speci', 'fish', 'fish', 'need', 'room', 'other']
57	['gener', 'rule', 'thumb', 'depend', 'fish', 'plan', 'keep', 'fish', 'live', 'small', 'volum', 'water', 'need', 'larg', 'roam', 'area', 'exampl', 'oscar', 'flowerhorn', 'requir', 'least', '40', 'gallon', 'per', 'adult', 'semi', 'adult', 'fish', 'african', 'cichlid', 'suggest', 'keep', 'dens', 'pack', 'reduc', 'aggress', 'tropic', 'fish', 'guppi', 'tetra', 'etc', 'aim', 'gallon', 'water', 'per', 'inch', 'fish']
58	['alga', 'brown', 'color', 'diatom', 'alreadi', 'settl', 'hard', 'magnet', 'cleaner', 'alga', 'eat', 'speci', 'wont', 'much', 'help', 'wrap', 'small', 'piec', 'cloth', 'around', 'hand', 'simpli', 'rub', 'also', 'use', 'old', 'toothbrush', 'alga', 'glass', 'use', 'magnet', 'cleaner', 'introduc', 'alga', 'eat', 'speci', 'mainten', 'clean', 'crew']
59	['avoid', 'may', 'thing', 'one', 'thing', 'sometim', 'recommend', 'oatmeal', 'similar', 'recommend', 'reliev', 'itch', 'human', 'chicken', 'pox', 'grind', 'fine', 'powder', 'dog', 'allow', 'either', 'soak', 'anim', 'water', 'mix', 'oatmeal', 'rub', 'anim', 'gentli', 'damp', 'cloth', 'oatmeal']
60	['meal', 'take', 'dog', 'particular', 'place', 'somewher', 'near', 'field', 'hous', 'say', 'mother', 'tongu', 'poo', 'know', 'pet', 'follow', 'reflex', 'action', 'someday', 'practic', 'understand', 'want', 'sometim', 'also', 'observ', 'rather', 'pick', 'appropri', 'place', 'choos', 'one', 'like', 'would', 'find', 'appropri', 'day', '1', 'poo', 'somewher', 'think', 'okay', 'take', 'place', 'day', '2', 'say', 'poo', 'tri', 'let', 'someplac', 'els', 'go', 'poo', '99', 'sure', 'mark', 'place', 'day', '3', 'take', 'also', 'prais', 'appreci', 'dog', 'poo', 'give', 'reward', 'way', 'would', 'better', 'understand', 'best', 'luck']
61	['expect', 'pet', 'keep', 'mum', 'solut', 'get', 'dog', 'someon', 'give', 'compani', 'one', 'home', 'consid', 'leav', 'neighbor', 'home', 'awhil', 'request', 'somebodi', 'look', 'everybodi', 'go', 'hous', 'provid', 'someth', 'play', 'effect', 'everi', 'case', '50', 'case', 'would', 'work', 'give', 'bone', 'toy', 'ball', 'chew', 'dog', 'like', 'play', 'get', 'rid', 'bark', 'problem', 'dog', 'like', 'lock', 'let', 'may', 'work']
62	['frankli', 'speak', 'experi', 'realli', 'discourag', 'dog', 'drink', 'stream', 'mention', 'see', 'know', 'exactli', 'dog', 'like', 'drink', 'foul', 'place', 'tri', 'resist', 'dog', 'even', 'tri', 'reward', 'drink', 'vet', 'mean', 'realli', 'one', 'case', 'could', 'realli', 'discourag', 'howev', 'talk', 'health', 'find', 'clue', 'tell', 'u', 'felt', 'ill', 'sourc', 'water', 'clean', 'noth', 'panic', 'howev', 'owner', 'want', 'dog', 'distant', 'foul', 'place', 'case', 'would', 'suggest', 'take', 'physic', 'measur', 'boundari', 'fenc', 'garden', 'resist', 'go']
63	['rabbit', 'gener', 'cautiou', 'natur', 'startl', 'leav', 'trail', 'drop', 'involuntarili', 'usual', 'dri', 'easi', 'although', 'understand', 'inconveni', 'clean', 'may', 'case', 'sinc', 'new', 'area', 'unfamiliar', 'territori', 'rabbit', 'possibl', 'get', 'spook', 'explor', 'possibl', 'monitor', 'situat', 'see', 'improv', 'time', 'altern', 'may', 'attempt', 'mark', 'territori', 'cute', 'chin', 'object', 'drop', 'less', 'fun', 'howev', 'time', 'give', 'opportun', 'feel', 'home', 'area', 'behaviour', 'disappear', 'likewis', 'tri', 'slowli', 'introduc', 'area', 'rabbit', 'set', 'gate', 'explor', 'small', 'area', 'retreat', 'safeti', 'easili']
64	['good', 'luck', 'two', 'differ', 'obes', 'cat', 'use', 'tiger', 'diner', 'cat', 'bowl', 'work', 'food', 'eat', 'slowli', 'feel', 'like', 'eat', 'one', 'cat', 'start', 'actual', 'leav', 'food', 'use', 'tiger', 'diner', 'variou', 'food', 'ball', 'feeder', 'toy', 'also', 'good', 'one', 'obes', 'cat', 'deal', 'also', 'nervou', 'food', 'one', 'thing', 'help', 'put', 'part', 'dri', 'food', 'one', 'time', 'vacat', 'feeder', 'know', 'food', 'trust', 'get', 'eventu', 'eat', 'right', 'allow', 'relax', 'stress', 'get', 'food', 'although', 'work', 'u', 'vet', 'recommend', 'make', 'broth', 'water', 'wet', 'food', 'offer', 'addit', 'instead', 'water', 'benefit', 'get', 'water', 'cat', 'cat', 'drink', 'enough', 'water', 'make', 'think', 'get', 'food', 'without', 'lot', 'calori', 'without', 'make', 'overweight', 'cat', 'nervou', 'feed', 'timid', 'cat', 'place', 'small', 'cat', 'might', 'help', 'well']
65	['probabl', 'lone', 'also', 'want', 'protect', 'territori', 'sinc', 'rest', 'pack', 'away', 'must', 'addit', 'great', 'suggest', 'mistu4u', 'could', 'make', 'record', 'voic', 'play', 'go', '4', '5', 'hour', 'might', 'bite', 'long', 'short', 'period', 'time', 'could', 'work', 'prefer', 'tri', 'mistu4u', 'suggest', 'first', 'though', 'dog', 'bring', 'neighbour', 'still', 'help', 'dog', 'hear', 'hear', 'dog', 'talk', 'comfort']
66	['anim', 'rescu', 'servic', 'explain', 'ask', 'pick', 'bird', 'scar', 'nervou', 'give', 'food', 'water', 'may', 'eat', 'drink', 'excitedli', 'choke', 'give', 'littl', 'water', 'sure', 'littl', 'enough', 'choke']
67	['fruit', 'tree', 'wood', 'heard', 'mix', 'review', 'cherri', 'wood', 'avoid', 'extra', 'tasti', 'rabbit', 'healthi', 'chew', 'could', 'special', 'chew', 'stick', 'branch', 'introduc', 'special', 'yummi', 'treat', 'come', 'guest', 'might', 'start', 'away', 'guest', 'move', 'closer', 'bunni', 'relax', 'weight', 'fruit', 'harvest', 'usual', 'bring', 'branch', 'winter', 'prune', 'time', 'fruit', 'tree', 'good', 'time', 'line', 'wood', 'collect']
68	['bring', 'chang', 'behavior', 'colli', 'cross', 'case', 'chang', 'behavior', 'one', 'bit', 'apart', 'cock', 'leg', 'guess', 'optimum', 'age', 'realli', 'depend', 'individu', 'case', 'case', 'minimum', 'age', 'desex', 'male', 'dog', '8', 'week', 'vet', 'recommend', 'wait', 'least', '6', 'month']
69	['honest', 'sound', 'like', 'normal', 'puppi', 'behavior', 'limitless', 'energi', 'much', 'u', 'bet', 'colli', 'cross', 'issu', 'still', 'extent', 'let', 'away', '10', 'month', 'load', 'thing', 'tri', 'unfortun', 'magic', 'one', 'stop', 'calm', 'devic', 'get', 'use', 'peopl', 'bring', 'friend', 'round', 'bring', 'puppi', 'class', 'human', 'attent', 'excit', 'interact', 'may', 'take', 'sting', 'hyperact', 'howev', 'slow', 'process', 'take', 'time', 'tri', 'find', 'toy', 'occupi', 'find', 'difficult', 'find', 'toy', 'suitabl', 'puppi', 'dog', 'interest', 'might', 'well', 'luck', 'sound', 'like', 'definit', 'exercis', 'enough', 'tri', 'put', 'part', 'flat', 'come', 'back', 'walk', 'let', 'calm', 'calm', 'bring', 'ignor', 'bet', 'eventu', 'fall', 'asleep', 'import', 'thing', 'rememb', 'long', 'social', 'exercis', 'eventu', 'calm', 'take', 'time']
